workerid,rt,bin,story,max,name,min,chosen_direction,gender,measure,pairs,give_number_question,tag,similar_to_whose_experiment,unchosen_contrast,backstory,type,response,bins,binned_histogram_prompt,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.clicks,Answer.time_in_minutes
15,19045,$6000-$6500,The laptop cost K,7500,Ashley,0,NA,female,binned_histogram,NA,How much do you think it cost?,laptop,justine,NA,X bought a laptop,price,0,"[u'$0-$500', u'$500-$1000', u'$1000-$1500', u'$1500-$2000', u'$2000-$2500', u'$2500-$3000', u'$3000-$3500', u'$3500-$4000', u'$4000-$4500', u'$4500-$5000', u'$5000-$5500', u'$5500-$6000', u'$6000-$6500', u'$6500-$7000', u'more than $7500']",Please rate how likely it is that the laptop cost the following amounts of money.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,19045,$6500-$7000,The laptop cost K,7500,Ashley,0,NA,female,binned_histogram,NA,How much do you think it cost?,laptop,justine,NA,X bought a laptop,price,0,"[u'$0-$500', u'$500-$1000', u'$1000-$1500', u'$1500-$2000', u'$2000-$2500', u'$2500-$3000', u'$3000-$3500', u'$3500-$4000', u'$4000-$4500', u'$4500-$5000', u'$5000-$5500', u'$5500-$6000', u'$6000-$6500', u'$6500-$7000', u'more than $7500']",Please rate how likely it is that the laptop cost the following amounts of money.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,19045,more than $7500,The laptop cost K,7500,Ashley,0,NA,female,binned_histogram,NA,How much do you think it cost?,laptop,justine,NA,X bought a laptop,price,0,"[u'$0-$500', u'$500-$1000', u'$1000-$1500', u'$1500-$2000', u'$2000-$2500', u'$2500-$3000', u'$3000-$3500', u'$3500-$4000', u'$4000-$4500', u'$4500-$5000', u'$5000-$5500', u'$5500-$6000', u'$6000-$6500', u'$6500-$7000', u'more than $7500']",Please rate how likely it is that the laptop cost the following amounts of money.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,4109,NA,The watch cost K,700,Steven,0,right,male,lightning,"[[u'more than $750', u'$650-$700'], [u'$50-$100', u'$0-$50'], [u'$250-$300', u'$500-$550'], [u'$650-$700', u'$500-$550'], [u'$250-$300', u'$50-$100']]",How much do you think it cost?,watch,justine,The watch cost more than $750.,X bought a watch,price,The watch cost $650-$700.,"[u'$0-$50', u'$50-$100', u'$100-$150', u'$150-$200', u'$200-$250', u'$250-$300', u'$300-$350', u'$350-$400', u'$400-$450', u'$450-$500', u'$500-$550', u'$550-$600', u'$600-$650', u'$650-$700', u'more than $750']",Please rate how likely it is that the watch cost the following amounts of money.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,1882,NA,The watch cost K,700,Steven,0,left,male,lightning,"[[u'more than $750', u'$650-$700'], [u'$50-$100', u'$0-$50'], [u'$250-$300', u'$500-$550'], [u'$650-$700', u'$500-$550'], [u'$250-$300', u'$50-$100']]",How much do you think it cost?,watch,justine,The watch cost $0-$50.,X bought a watch,price,The watch cost $50-$100.,"[u'$0-$50', u'$50-$100', u'$100-$150', u'$150-$200', u'$200-$250', u'$250-$300', u'$300-$350', u'$350-$400', u'$400-$450', u'$450-$500', u'$500-$550', u'$550-$600', u'$600-$650', u'$650-$700', u'more than $750']",Please rate how likely it is that the watch cost the following amounts of money.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,1541,NA,The watch cost K,700,Steven,0,left,male,lightning,"[[u'more than $750', u'$650-$700'], [u'$50-$100', u'$0-$50'], [u'$250-$300', u'$500-$550'], [u'$650-$700', u'$500-$550'], [u'$250-$300', u'$50-$100']]",How much do you think it cost?,watch,justine,The watch cost $500-$550.,X bought a watch,price,The watch cost $250-$300.,"[u'$0-$50', u'$50-$100', u'$100-$150', u'$150-$200', u'$200-$250', u'$250-$300', u'$300-$350', u'$350-$400', u'$400-$450', u'$450-$500', u'$500-$550', u'$550-$600', u'$600-$650', u'$650-$700', u'more than $750']",Please rate how likely it is that the watch cost the following amounts of money.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,1423,NA,The watch cost K,700,Steven,0,right,male,lightning,"[[u'more than $750', u'$650-$700'], [u'$50-$100', u'$0-$50'], [u'$250-$300', u'$500-$550'], [u'$650-$700', u'$500-$550'], [u'$250-$300', u'$50-$100']]",How much do you think it cost?,watch,justine,The watch cost $650-$700.,X bought a watch,price,The watch cost $500-$550.,"[u'$0-$50', u'$50-$100', u'$100-$150', u'$150-$200', u'$200-$250', u'$250-$300', u'$300-$350', u'$350-$400', u'$400-$450', u'$450-$500', u'$500-$550', u'$550-$600', u'$600-$650', u'$650-$700', u'more than $750']",Please rate how likely it is that the watch cost the following amounts of money.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,1915,NA,The watch cost K,700,Steven,0,right,male,lightning,"[[u'more than $750', u'$650-$700'], [u'$50-$100', u'$0-$50'], [u'$250-$300', u'$500-$550'], [u'$650-$700', u'$500-$550'], [u'$250-$300', u'$50-$100']]",How much do you think it cost?,watch,justine,The watch cost $250-$300.,X bought a watch,price,The watch cost $50-$100.,"[u'$0-$50', u'$50-$100', u'$100-$150', u'$150-$200', u'$200-$250', u'$250-$300', u'$300-$350', u'$350-$400', u'$400-$450', u'$450-$500', u'$500-$550', u'$550-$600', u'$600-$650', u'$650-$700', u'more than $750']",Please rate how likely it is that the watch cost the following amounts of money.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,44F or less,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.13,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,44F - 56F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.13,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,56F - 68F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.18,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,68F - 80F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.21,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,80F - 92F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.46,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,92F - 104F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.77,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,104F - 116F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.09,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,116F - 128F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.03,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,128F - 140F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0.01,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,140F - 152F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,152F - 164F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
15,28552,164F - 176F,His coffee was K,200,Benjamin,0,NA,male,binned_histogram,NA,What do you think the temperature of his coffee is?,coffee,ciyang,NA,X has just fetched himself a cup of coffee from the office vending machine,temperature,0,"[u'44F or less', u'44F - 56F', u'56F - 68F', u'68F - 80F', u'80F - 92F', u'92F - 104F', u'104F - 116F', u'116F - 128F', u'128F - 140F', u'140F - 152F', u'152F - 164F', u'164F - 176F', u'176F - 188F', u'188F - 200F', u'200F or more']",Please rate how likely it is that his coffee was the following temperatures.,english,2,Female,28,,Yes,3,Windows,1080,1920,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3907X2AHF05KUUZ6IL4A876BJX5P2A,15,Approved,Mon May 25 09:57:17 PDT 2015,Mon May 25 07:04:58 PDT 2015,Mon May 25 09:57:17 PDT 2015,Mon May 25 09:58:37 PDT 2015,,,,,undefined,{},[],6.0337
